Depot ID,Depot Name,District,Month,Buses Allocated,Schedules Allocated,Effective KM,Passengers,Estimated Diesel Litres,Estimated CO2 (Tonnes),Diesel Cost (INR/KM),EV Cost (INR/KM),Estimated EV Energy (MWh),Potential EV OPEX Saving (INR),EV Battery Capacity (kWh),EV Range (KM),Charging Power (kW),Electricity Tariff (INR/kWh),EV Suitability Score,Year
KSRTC-037,KOTTAYAM,Kottayam,2021-12,76,61,488586,509160,119736.79696115672,320.89461585590004,51,27,611,11726064,250,200,120,8,0.4383,2021
KSRTC-037,KOTTAYAM,Kottayam,2022-01,78,63,509223,541613,124794.26540865091,334.4486312951845,51,27,637,12221352,250,200,120,8,0.4438,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-02,76,61,484727,483768,118791.07952456808,318.36009312584247,51,27,606,11633448,250,200,120,8,0.4263,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-03,77,62,497313,489972,121875.50545276314,326.6263546134052,51,27,622,11935512,250,200,120,8,0.4225,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-04,77,68,645870,715961,158282.0732753339,424.1959563778949,51,27,807,15500880,250,200,120,8,0.4075,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-05,75,65,607167,650920,148797.20622472736,398.7765126822693,51,27,759,14572008,250,200,120,8,0.399,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-06,82,75,736967,791181,180607.0334517829,484.02684965077816,51,27,921,17687208,250,200,120,8,0.3974,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-07,77,68,655631,655239,160674.18208552874,430.60680798921703,51,27,820,15735144,250,200,120,8,0.3774,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-08,78,70,673323,696335,165009.92525425807,442.22659968141164,51,27,842,16159752,250,200,120,8,0.3866,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-09,78,70,669963,698004,164186.49675284894,440.0198112976352,51,27,838,16079112,250,200,120,8,0.3887,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-10,77,67,637868,670869,156321.03908834702,418.94038475677,51,27,797,15308832,250,200,120,8,0.3922,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-11,80,72,704154,724812,172565.61695870606,462.47585344933225,51,27,880,16899696,250,200,120,8,0.385,2022
KSRTC-037,KOTTAYAM,Kottayam,2022-12,79,71,691154,747905,169379.73287587307,453.93768410733986,51,27,864,16587696,250,200,120,8,0.3995,2022
KSRTC-037,KOTTAYAM,Kottayam,2023-01,79,71,686429,733390,168221.78654576646,450.83438794265413,51,27,858,16474296,250,200,120,8,0.3958,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-02,78,69,658412,686185,161355.71621124863,432.43331944614636,51,27,823,15801888,250,200,120,8,0.389,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-03,78,69,669281,721777,164019.36037250338,439.57188579830904,51,27,837,16062744,250,200,120,8,0.3987,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-04,81,67,696244,732465,170627.12902830535,457.28070579585835,51,27,870,16709856,250,200,120,8,0.4002,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-05,83,70,737708,774769,180788.62884450436,484.5135253032717,51,27,922,17704992,250,200,120,8,0.3996,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-06,84,72,753246,765147,184596.4955275089,494.71860801372384,51,27,942,18077904,250,200,120,8,0.3904,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-07,85,73,768140,796664,188246.53841441,504.5007229506188,51,27,960,18435360,250,200,120,8,0.3964,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-08,84,71,748669,817914,183474.81926234532,491.7125156230855,51,27,936,17968056,250,200,120,8,0.4113,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-09,84,72,760076,815053,186270.31001102808,499.20443082955524,51,27,950,18241824,250,200,120,8,0.4059,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-10,82,68,707975,738302,173502.02181105257,464.9854184536209,51,27,885,16991400,250,200,120,8,0.3976,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-11,86,74,790130,866133,193635.58387452518,518.9433647837275,51,27,988,18963120,250,200,120,8,0.4131,2023
KSRTC-037,KOTTAYAM,Kottayam,2023-12,84,71,747943,810914,183296.8998897194,491.235691704448,51,27,935,17950632,250,200,120,8,0.409,2023
KSRTC-037,KOTTAYAM,Kottayam,2024-01,86,74,786043,825908,192633.99093248378,516.2590956990566,51,27,983,18865032,250,200,120,8,0.4006,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-02,80,66,669915,695630,164174.73348854308,439.98828574929547,51,27,837,16077960,250,200,120,8,0.397,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-03,84,71,741784,800033,181787.52603847568,487.1905697831149,51,27,927,17802816,250,200,120,8,0.4074,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-04,81,72,563906,765534,138195.3192010783,370.36345545888986,51,27,705,13533744,250,200,120,8,0.5238,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-05,79,69,549673,746212,134707.26626638894,361.01547359392237,51,27,687,13192152,250,200,120,8,0.5188,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-06,83,75,576311,782375,141235.3878201201,378.51083935792184,51,27,720,13831464,250,200,120,8,0.5282,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-07,80,70,552795,750451,135472.3685822816,363.0659478005147,51,27,691,13267080,250,200,120,8,0.5199,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-08,82,73,568862,772263,139409.8762406568,373.61846832496025,51,27,711,13652688,250,200,120,8,0.5256,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-09,83,74,571784,776229,140125.9649552751,375.5375860801373,51,27,715,13722816,250,200,120,8,0.5266,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-10,80,70,553044,750789,135533.39051586817,363.2294865825267,51,27,691,13273056,250,200,120,8,0.52,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-11,79,69,547970,743900,134289.91545153782,359.8969734101214,51,27,685,13151280,250,200,120,8,0.5182,2024
KSRTC-037,KOTTAYAM,Kottayam,2024-12,81,71,559150,759078,137029.77576277417,367.2397990442348,51,27,699,13419600,250,200,120,8,0.5222,2024
KSRTC-037,KOTTAYAM,Kottayam,2025-01,80,71,557136,756343,136536.20879794145,365.91703957848307,51,27,696,13371264,250,200,120,8,0.5214,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-02,81,71,559385,759397,137087.36674427154,367.39414287464774,51,27,699,13425240,250,200,120,8,0.5222,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-03,82,73,568724,772075,139376.05685577748,373.5278323734837,51,27,711,13649376,250,200,120,8,0.5256,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-04,83,74,571500,775843,140056.36564146553,375.35105991912764,51,27,714,13716000,250,200,120,8,0.5265,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-05,82,73,568689,772028,139367.4794755545,373.504844994486,51,27,711,13648536,250,200,120,8,0.5255,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-06,78,67,540667,733986,132500.18380100478,355.10049258669284,51,27,676,12976008,250,200,120,8,0.5156,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-07,83,74,571348,775637,140019.115304497,375.25122901605204,51,27,714,13712352,250,200,120,8,0.5265,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-08,79,68,546800,742312,134003.18588408284,359.12853816934205,51,27,684,13123200,250,200,120,8,0.5178,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-09,81,71,557378,756672,136595.5152554834,366.07598088469547,51,27,697,13377072,250,200,120,8,0.5215,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-10,79,68,545658,740762,133723.31822080628,358.37849283176087,51,27,682,13095792,250,200,120,8,0.5174,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-11,82,72,564453,766277,138329.37140056366,370.72271535351064,51,27,706,13546872,250,200,120,8,0.524,2025
KSRTC-037,KOTTAYAM,Kottayam,2025-12,83,74,573784,778945,140616.10096801864,376.85115059429,51,27,717,13770816,250,200,120,8,0.5274,2025
KSRTC-037,KOTTAYAM,Kottayam,2026-01,83,74,571507,775853,140058.08111751013,375.35565739492716,51,27,714,13716168,250,200,120,8,0.5265,2026
KSRTC-037,KOTTAYAM,Kottayam,2026-02,81,72,563234,764623,138030.63350079648,369.9220977821346,51,27,704,13517616,250,200,120,8,0.5236,2026
KSRTC-037,KOTTAYAM,Kottayam,2026-03,80,70,553716,751701,135698.07621615,363.670844259282,51,27,692,13289184,250,200,120,8,0.5202,2026
KSRTC-038,KOZHIKKODE,Kozhikode,2021-04,62,51,320226,333317,78477.14740840584,210.31875505452766,51,27,400,7685424,250,200,120,8,0.4433,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-05,61,51,314226,326081,77006.73937017523,206.37806151206962,51,27,393,7541424,250,200,120,8,0.4431,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-06,60,48,292187,297573,71605.68557774783,191.9032373483642,51,27,365,7012488,250,200,120,8,0.4406,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-07,63,52,326317,320677,79969.85663521627,214.31921578237962,51,27,408,7831608,250,200,120,8,0.4268,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-08,58,46,278674,293541,68294.08160764612,183.0281387084916,51,27,348,6688176,250,200,120,8,0.4522,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-09,62,51,316779,322950,77632.39799044235,208.0548266143855,51,27,396,7602696,250,200,120,8,0.4378,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-10,60,48,292952,313564,71793.16260262224,192.4056757750276,51,27,366,7030848,250,200,120,8,0.4547,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-11,62,51,318132,327254,77963.97500306336,208.94345300820981,51,27,398,7635168,250,200,120,8,0.4402,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2021-12,60,49,297839,302516,72990.80994976107,195.61537066535965,51,27,372,7148136,250,200,120,8,0.4391,2021
KSRTC-038,KOZHIKKODE,Kozhikode,2022-01,61,51,313946,322679,76938.12032839113,206.19416248008824,51,27,392,7534704,250,200,120,8,0.4404,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-02,61,49,303679,324525,74422.00710697219,199.4509790466855,51,27,380,7288296,250,200,120,8,0.4528,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-03,61,49,304788,319425,74693.78752603848,200.17935056978314,51,27,381,7314912,250,200,120,8,0.447,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-04,60,48,438877,482353,107554.7114324225,288.2466266388923,51,27,549,10533048,250,200,120,8,0.3867,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-05,59,46,419158,471290,102722.2154147776,275.295537311604,51,27,524,10059792,250,200,120,8,0.3963,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-06,57,45,401332,465822,98353.63313319447,263.58773679696117,51,27,502,9631968,250,200,120,8,0.409,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-07,60,47,437310,485153,107170.68986643794,287.2174488420537,51,27,547,10495440,250,200,120,8,0.3897,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-08,59,46,422145,473090,103454.23354981007,277.25734591349106,51,27,528,10131480,250,200,120,8,0.3948,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-09,59,46,424981,481722,104149.2464158804,279.1199803945595,51,27,531,10199544,250,200,120,8,0.398,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-10,61,49,457419,517818,112098.76240656782,300.4246832496018,51,27,572,10978056,250,200,120,8,0.3935,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-11,60,48,441430,504259,108180.37005268963,289.9233917412082,51,27,552,10594320,250,200,120,8,0.3982,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2022-12,60,48,446944,500597,109531.67503982356,293.54488910672717,51,27,559,10726656,250,200,120,8,0.3914,2022
KSRTC-038,KOZHIKKODE,Kozhikode,2023-01,58,46,417626,467553,102346.77122901606,274.2893468937631,51,27,522,10023024,250,200,120,8,0.3952,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-02,60,48,441888,495680,108292.6111996079,290.22419801494914,51,27,552,10605312,250,200,120,8,0.3925,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-03,59,46,423787,482299,103856.63521627252,278.3357823796104,51,27,530,10170888,250,200,120,8,0.3994,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-04,71,42,476853,562416,116861.41404239678,313.1885896336234,51,27,596,11444472,250,200,120,8,0.455,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-05,70,41,459000,533952,112486.2149246416,301.46305599803947,51,27,574,11016000,250,200,120,8,0.4517,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-06,73,44,502253,544305,123086.14140423968,329.87085896336237,51,27,628,12054072,250,200,120,8,0.4276,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-07,70,41,462965,549927,113457.90956990565,304.0671976473472,51,27,579,11111160,250,200,120,8,0.4581,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-08,71,42,471439,551881,115534.61585590002,309.632770493812,51,27,589,11314536,250,200,120,8,0.4529,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-09,69,40,445728,520609,109233.67234407549,292.7462418821223,51,27,557,10697472,250,200,120,8,0.4539,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-10,72,43,496223,548629,121608.38132581791,325.910461953192,51,27,620,11909352,250,200,120,8,0.4339,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-11,70,41,464611,540474,113861.29150839358,305.1482612424948,51,27,581,11150664,250,200,120,8,0.4513,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2023-12,72,43,485562,574586,118995.7113098885,318.9085063105012,51,27,607,11653488,250,200,120,8,0.4556,2023
KSRTC-038,KOZHIKKODE,Kozhikode,2024-01,73,44,504148,616603,123550.54527631418,331.115461340522,51,27,630,12099552,250,200,120,8,0.4657,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-02,70,41,464267,531678,113776.9881142017,304.9223281460606,51,27,580,11142408,250,200,120,8,0.4464,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-03,74,45,520221,593694,127489.52334272761,341.67192255851006,51,27,650,12485304,250,200,120,8,0.4429,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-04,58,54,400588,543822,98171.30253645388,263.09909079769636,51,27,501,9614112,250,200,120,8,0.4659,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-05,59,55,408162,554103,100027.44761671365,268.07355961279256,51,27,510,9795888,250,200,120,8,0.4686,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-06,57,53,397432,539536,97397.86790834457,261.0262859943635,51,27,497,9538368,250,200,120,8,0.4648,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-07,60,56,412592,560117,101113.09888494057,270.98310501164076,51,27,516,9902208,250,200,120,8,0.4702,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-08,59,55,408231,554197,100044.35730915329,268.11887758853084,51,27,510,9797544,250,200,120,8,0.4686,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-09,58,53,398982,541641,97777.72331822081,262.0442984928318,51,27,499,9575568,250,200,120,8,0.4654,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-10,59,55,408003,553887,99988.48180370053,267.96913123391744,51,27,510,9792072,250,200,120,8,0.4686,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-11,56,52,390696,530392,95747.08981742433,256.6022007106972,51,27,488,9376704,250,200,120,8,0.4624,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2024-12,57,53,396705,538549,97219.7034677123,260.548805293469,51,27,496,9520920,250,200,120,8,0.4646,2024
KSRTC-038,KOZHIKKODE,Kozhikode,2025-01,58,54,401468,545015,98386.96238206103,263.6770591839236,51,27,502,9635232,250,200,120,8,0.4662,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-02,58,54,399903,542891,98003.43095208921,262.6491949515991,51,27,500,9597672,250,200,120,8,0.4657,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-03,58,53,398442,540908,97645.38659478005,261.68963607401054,51,27,498,9562608,250,200,120,8,0.4652,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-04,58,55,404936,549723,99236.85822815832,265.95478005146435,51,27,506,9718464,250,200,120,8,0.4675,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-05,59,56,409235,555559,100290.40558755054,268.7782869746355,51,27,512,9821640,250,200,120,8,0.469,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-06,57,53,397314,539376,97368.94988359271,260.94878568802847,51,27,497,9535536,250,200,120,8,0.4648,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-07,58,54,403794,548173,98956.99056488177,265.2047347138831,51,27,505,9691056,250,200,120,8,0.4671,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-08,58,54,401302,544790,98346.28109300332,263.5680333292489,51,27,502,9631248,250,200,120,8,0.4662,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-09,58,54,400893,544235,98246.04827839725,263.2994093861047,51,27,501,9621432,250,200,120,8,0.466,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-10,59,56,410280,556978,100546.50165420905,269.4646244332803,51,27,513,9846720,250,200,120,8,0.4694,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-11,58,54,403648,547975,98921.21063595149,265.10884450435,51,27,505,9687552,250,200,120,8,0.467,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2025-12,59,55,407996,553877,99986.76632765593,267.9645337581179,51,27,510,9791904,250,200,120,8,0.4686,2025
KSRTC-038,KOZHIKKODE,Kozhikode,2026-01,57,52,392572,532939,96206.83739737778,257.8343242249725,51,27,491,9421728,250,200,120,8,0.4631,2026
KSRTC-038,KOZHIKKODE,Kozhikode,2026-02,56,51,386480,524669,94713.88310256097,253.83320671486342,51,27,483,9275520,250,200,120,8,0.4609,2026
KSRTC-038,KOZHIKKODE,Kozhikode,2026-03,58,54,402755,546763,98702.36490626149,264.5223379487808,51,27,503,9666120,250,200,120,8,0.4667,2026
KSRTC-039,KULATHUPUZHA,Kollam,2021-04,64,57,305195,486433,74793.5302046318,200.4466609484132,51,27,382,7324680,250,200,120,8,0.6105,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-05,63,56,296545,486970,72673.691949516,194.7654944247029,51,27,371,7117080,250,200,120,8,0.6246,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-06,65,58,311225,501573,76271.29028305355,204.40705795858352,51,27,389,7469400,250,200,120,8,0.6148,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-07,63,55,290649,483622,71228.77098394805,190.8931062369808,51,27,363,6975576,250,200,120,8,0.6313,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-08,64,56,303167,507043,74296.53228770984,199.11470653106238,51,27,379,7276008,250,200,120,8,0.6323,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-09,65,59,319089,525807,78198.50508516113,209.57199362823184,51,27,399,7658136,250,200,120,8,0.6241,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-10,65,58,314103,533987,76976.5960053915,206.29727729444926,51,27,393,7538472,250,200,120,8,0.6388,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-11,67,61,333049,599067,81619.65445411102,218.74067393701753,51,27,416,7993176,250,200,120,8,0.6645,2021
KSRTC-039,KULATHUPUZHA,Kollam,2021-12,64,57,304687,524140,74669.03565739492,200.1130155618184,51,27,381,7312488,250,200,120,8,0.6452,2021
KSRTC-039,KULATHUPUZHA,Kollam,2022-01,62,54,285048,485808,69856.14508025978,187.2144688150962,51,27,356,6841152,250,200,120,8,0.643,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-02,62,53,279972,444863,68612.17987991669,183.88064207817672,51,27,350,6719328,250,200,120,8,0.6121,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-03,64,56,302593,494966,74155.86325205246,198.7377135155006,51,27,378,7262232,250,200,120,8,0.6223,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-04,65,45,449998,814983,110280.11273128293,295.55070211983826,51,27,563,10799952,250,200,120,8,0.6088,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-05,67,47,473821,900598,116118.36784707756,311.1972258301679,51,27,592,11371704,250,200,120,8,0.6315,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-06,64,44,438431,793004,107445.4111015807,287.95370175223627,51,27,548,10522344,250,200,120,8,0.6093,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-07,63,43,421207,766317,103224.35975983336,276.6412841563534,51,27,527,10108968,250,200,120,8,0.614,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-08,66,46,469540,861958,115069.23171180004,308.3855409876241,51,27,587,11268960,250,200,120,8,0.614,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-09,66,45,457949,798544,112228.64844994487,300.77277784585226,51,27,572,10990776,250,200,120,8,0.5897,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-10,63,43,423478,797474,103780.90920230365,278.1328366621738,51,27,529,10163472,250,200,120,8,0.6312,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-11,66,46,459029,821827,112493.32189682637,301.4821026834947,51,27,574,11016696,250,200,120,8,0.6024,2022
KSRTC-039,KULATHUPUZHA,Kollam,2022-12,65,44,440289,794056,107900.74745741943,289.1740031858841,51,27,550,10566936,250,200,120,8,0.6076,2022
KSRTC-039,KULATHUPUZHA,Kollam,2023-01,64,44,432114,786696,105897.31650533024,283.804808234285,51,27,540,10370736,250,200,120,8,0.6131,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-02,66,45,456778,869513,111941.67381448353,300.00368582281584,51,27,571,10962672,250,200,120,8,0.6336,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-03,66,46,466588,824109,114345.79095699058,306.4467197647347,51,27,583,11198112,250,200,120,8,0.5952,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-04,67,45,487424,868320,119452.02793775273,320.13143487317734,51,27,609,11698176,250,200,120,8,0.5961,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-05,64,42,437322,779406,107173.6306825144,287.2253302291386,51,27,547,10495728,250,200,120,8,0.6012,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-06,65,43,454290,782271,111331.94461463057,298.3696115672099,51,27,568,10902960,250,200,120,8,0.5828,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-07,71,49,541074,981732,132599.9264795981,355.36780296532294,51,27,676,12985776,250,200,120,8,0.6022,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-08,68,45,490539,847231,120215.41477760079,322.1773116039701,51,27,613,11772936,250,200,120,8,0.581,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-09,68,45,490957,914167,120317.85320426419,322.45184658742807,51,27,614,11782968,250,200,120,8,0.6179,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-10,71,50,550501,1003802,134910.18257566474,361.5592893027815,51,27,688,13212024,250,200,120,8,0.6043,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-11,65,42,446182,826054,109344.93321896828,293.044421026835,51,27,558,10708368,250,200,120,8,0.6191,2023
KSRTC-039,KULATHUPUZHA,Kollam,2023-12,68,46,502915,935068,123248.37642445779,330.3056488175469,51,27,629,12069960,250,200,120,8,0.6164,2023
KSRTC-039,KULATHUPUZHA,Kollam,2024-01,68,45,490810,867708,120281.82820732753,322.3552995956378,51,27,614,11779440,250,200,120,8,0.5922,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-02,67,45,478460,848458,117255.2383286362,314.24403872074504,51,27,598,11483040,250,200,120,8,0.5946,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-03,68,46,497791,868963,121992.64795980885,326.94029653228773,51,27,622,11946984,250,200,120,8,0.5856,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-04,67,63,462933,628458,113450.06739370176,304.04618061512076,51,27,579,11110392,250,200,120,8,0.488,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-05,64,59,445398,604653,109152.7999019728,292.52950373728714,51,27,557,10689552,250,200,120,8,0.4818,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-06,68,65,471026,639444,115433.40276926848,309.36151942163957,51,27,589,11304624,250,200,120,8,0.4909,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-07,66,61,454550,617077,111395.66229628722,298.54037495404975,51,27,568,10909200,250,200,120,8,0.4851,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-08,68,65,472895,641981,115891.4348731773,310.5890454601152,51,27,591,11349480,250,200,120,8,0.4916,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-09,63,57,438642,595481,107497.12045092514,288.0922828084794,51,27,548,10527408,250,200,120,8,0.4794,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-10,65,60,449815,610649,110235.2652861169,295.43051096679335,51,27,562,10795560,250,200,120,8,0.4834,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-11,67,62,461687,626766,113144.71265776253,303.2278299228036,51,27,577,11080488,250,200,120,8,0.4876,2024
KSRTC-039,KULATHUPUZHA,Kollam,2024-12,67,63,465626,632114,114110.03553486093,305.8148952334273,51,27,582,11175024,250,200,120,8,0.489,2024
KSRTC-039,KULATHUPUZHA,Kollam,2025-01,69,65,475221,645139,116461.46305599804,312.1167209900748,51,27,594,11405304,250,200,120,8,0.4924,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-02,66,61,456924,620301,111977.4537434138,300.09957603234903,51,27,571,10966176,250,200,120,8,0.4859,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-03,69,66,476709,647160,116826.12424947924,313.0940129886044,51,27,596,11441016,250,200,120,8,0.4929,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-04,67,63,463667,629454,113629.94731037863,304.5282587918147,51,27,580,11128008,250,200,120,8,0.4883,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-05,66,61,455713,618656,111680.67638769759,299.3042127190296,51,27,570,10937112,250,200,120,8,0.4855,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-06,67,63,462802,628279,113417.96348486705,303.96014213944375,51,27,579,11107248,250,200,120,8,0.488,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-07,66,62,459230,623430,112542.5805661071,301.61411591716706,51,27,574,11021520,250,200,120,8,0.4867,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-08,65,59,448603,609005,109938.24286239433,294.6344908712168,51,27,561,10766472,250,200,120,8,0.483,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-09,67,62,461528,626550,113105.74684474942,303.1234015439285,51,27,577,11076672,250,200,120,8,0.4875,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-10,66,62,460303,624887,112805.538536944,302.31884327900997,51,27,575,11047272,250,200,120,8,0.4871,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-11,68,64,468409,635892,114792.05979659356,307.64272025487077,51,27,586,11241816,250,200,120,8,0.49,2025
KSRTC-039,KULATHUPUZHA,Kollam,2025-12,68,65,473137,642310,115950.74133071928,310.7479867663277,51,27,591,11355288,250,200,120,8,0.4917,2025
KSRTC-039,KULATHUPUZHA,Kollam,2026-01,67,62,461466,626466,113090.55262835437,303.08268104398974,51,27,577,11075184,250,200,120,8,0.4875,2026
